1470,0.017632
1470.9,0.019093
1471.9,0.020648
1472.8,0.022304
1473.7,0.024064
1474.7,0.025933
1475.6,0.027913
1476.5,0.030009
1477.5,0.032223
1478.4,0.034555
1479.4,0.037008
1480.3,0.039582
1481.3,0.042274
1482.2,0.045084
1483.1,0.04801
1484.1,0.051048
1485,0.054195
1486,0.057448
1486.9,0.060801
1487.9,0.064252
1488.8,0.067797
1489.8,0.071431
1490.8,0.07515
1491.7,0.078951
1492.7,0.082831
1493.6,0.086785
1494.6,0.09081
1495.6,0.094902
1496.5,0.099056
1497.5,0.10327
1498.5,0.10753
1499.4,0.11183
1500.4,0.11617
1501.4,0.12054
1502.3,0.12492
1503.3,0.1293
1504.3,0.13368
1505.2,0.13802
1506.2,0.14233
1507.2,0.14657
1508.2,0.15075
1509.2,0.15483
1510.1,0.15881
1511.1,0.16267
1512.1,0.16639
1513.1,0.16997
1514.1,0.17338
1515.1,0.17663
1516.1,0.17969
1517,0.18258
1518,0.18527
1519,0.18776
1520,0.19005
1521,0.19214
1522,0.19402
1523,0.19568
1524,0.19714
1525,0.19838
1526,0.19939
1527,0.20018
1528,0.20074
1529,0.20107
1530,0.20115
1531,0.20099
1532.1,0.20058
1533.1,0.19991
1534.1,0.19899
1535.1,0.19782
1536.1,0.19639
1537.1,0.19471
1538.1,0.19278
1539.2,0.19061
1540.2,0.18822
1541.2,0.1856
1542.2,0.18278
1543.3,0.17977
1544.3,0.17658
1545.3,0.17323
1546.3,0.16973
1547.4,0.1661
1548.4,0.16236
1549.4,0.15852
1550.5,0.15459
1551.5,0.15059
1552.5,0.14652
1553.6,0.14239
1554.6,0.13822
1555.7,0.134
1556.7,0.12976
1557.7,0.12548
1558.8,0.12119
1559.8,0.11688
1560.9,0.11256
1561.9,0.10825
1563,0.10395
1564,0.099662
1565.1,0.095407
1566.1,0.091191
1567.2,0.087027
1568.3,0.082925
1569.3,0.078897
1570.4,0.074952
1571.4,0.071102
1572.5,0.067355
1573.6,0.06372
1574.6,0.060202
1575.7,0.056806
1576.8,0.053537
1577.9,0.050394
1578.9,0.04738
1580,0.044493
