1470,0.006725
1471,0.005632
1472,0.006087
1473,0.006463
1474,0.006942
1475,0.007431
1476,0.007744
1477,0.008229
1478,0.008855
1479,0.009461
1480,0.009928
1481,0.010197
1482,0.010586
1483,0.0111
1484,0.011601
1485,0.012144
1486,0.012722
1487,0.013307
1488,0.013756
1489,0.013962
1490,0.014439
1491,0.014669
1492,0.014939
1493,0.015002
1494,0.014811
1495,0.014181
1496,0.013439
1497,0.01332
1498,0.013052
1499,0.012886
1500,0.012922
1501,0.012789
1502,0.013546
1503,0.0156
1504,0.017725
1505,0.018563
1506,0.019538
1507,0.020579
1508,0.021761
1509,0.02351
1510,0.024628
1511,0.025189
1512,0.02524
1513,0.025183
1514,0.024744
1515,0.024663
1516,0.023389
1517,0.021288
1518,0.019862
1519,0.018031
1520,0.015942
1521,0.015399
1522,0.01482
1523,0.012541
1524,0.011612
1525,0.011843
1526,0.010888
1527,0.010241
1528,0.011069
1529,0.011691
1530,0.011132
1531,0.011577
1532,0.012731
1533,0.012631
1534,0.012576
1535,0.012807
1536,0.013328
1537,0.013696
1538,0.013816
1539,0.013933
1540,0.014294
1541,0.014416
1542,0.014405
1543,0.014515
1544,0.01485
1545,0.015012
1546,0.015056
1547,0.015238
1548,0.015153
1549,0.015253
1550,0.014948
1551,0.014314
1552,0.014612
1553,0.014571
1554,0.012927
1555,0.011242
1556,0.010228
1557,0.009004
1558,0.007709
1559,0.007184
1560,0.006813
1561,0.006013
1562,0.005029
1563,0.004514
1564,0.004482
1565,0.00467
1566,0.004644
1567,0.004331
1568,0.004044
1569,0.00376
1570,0.003613
1571,0.003762
1572,0.003781
1573,0.003493
1574,0.003044
1575,0.002756
1576,0.002641
1577,0.00249
1578,0.002395
1579,0.002231
1580,0.001943
