1470,0.01879
1471,0.018884
1472,0.019837
1473,0.020617
1474,0.021523
1475,0.022383
1476,0.023309
1477,0.024156
1478,0.025282
1479,0.025628
1480,0.026721
1481,0.027317
1482,0.028658
1483,0.029869
1484,0.03125
1485,0.03245
1486,0.03406
1487,0.03511
1488,0.03681
1489,0.03763
1490,0.03845
1491,0.03861
1492,0.03988
1493,0.04051
1494,0.04211
1495,0.04368
1496,0.04463
1497,0.046
1498,0.04678
1499,0.04676
1500,0.04684
1501,0.04677
1502,0.047
1503,0.04753
1504,0.0474
1505,0.04908
1506,0.04871
1507,0.0498
1508,0.05088
1509,0.05146
1510,0.05214
1511,0.05346
1512,0.05343
1513,0.05378
1514,0.05437
1515,0.05309
1516,0.05364
1517,0.05394
1518,0.05424
1519,0.05555
1520,0.05582
1521,0.05534
1522,0.05513
1523,0.05506
1524,0.05456
1525,0.05466
1526,0.055
1527,0.05524
1528,0.05556
1529,0.05655
1530,0.05675
1531,0.05717
1532,0.057
1533,0.05509
1534,0.05513
1535,0.05475
1536,0.05386
1537,0.05523
1538,0.05405
1539,0.0536
1540,0.05341
1541,0.05107
1542,0.0509
1543,0.051
1544,0.05003
1545,0.04945
1546,0.04747
1547,0.04612
1548,0.04471
1549,0.04276
1550,0.04246
1551,0.04102
1552,0.03974
1553,0.0372
1554,0.03516
1555,0.03417
1556,0.03275
1557,0.03222
1558,0.02985
1559,0.02828
1560,0.025965
1561,0.02376
1562,0.023136
1563,0.021352
1564,0.020832
1565,0.019364
1566,0.017252
1567,0.015983
1568,0.014331
1569,0.013247
1570,0.012918
1571,0.011663
1572,0.011484
1573,0.010235
1574,0.009602
1575,0.008667
1576,0.007978
1577,0.007614
1578,0.006973
1579,0.006651
1580,0.005901
