1470,0.016717
1471,0.016822
1472,0.016948
1473,0.017275
1474,0.017963
1475,0.019196
1476,0.0204
1477,0.021208
1478,0.02259
1479,0.022868
1480,0.023621
1481,0.024011
1482,0.025331
1483,0.025573
1484,0.026431
1485,0.0268
1486,0.027638
1487,0.028767
1488,0.03049
1489,0.03188
1490,0.03359
1491,0.03435
1492,0.03516
1493,0.03588
1494,0.03695
1495,0.03915
1496,0.04005
1497,0.04132
1498,0.04226
1499,0.04381
1500,0.04451
1501,0.04684
1502,0.04742
1503,0.04831
1504,0.04754
1505,0.04817
1506,0.04771
1507,0.04966
1508,0.05174
1509,0.0541
1510,0.05515
1511,0.05743
1512,0.05771
1513,0.05865
1514,0.0593
1515,0.06024
1516,0.06086
1517,0.06064
1518,0.06012
1519,0.06022
1520,0.0611
1521,0.06317
1522,0.06493
1523,0.06641
1524,0.06672
1525,0.06763
1526,0.06702
1527,0.06703
1528,0.06798
1529,0.06942
1530,0.06829
1531,0.06833
1532,0.06706
1533,0.06659
1534,0.06486
1535,0.06525
1536,0.06441
1537,0.0645
1538,0.06172
1539,0.06162
1540,0.05948
1541,0.06082
1542,0.06042
1543,0.06131
1544,0.06028
1545,0.05957
1546,0.05809
1547,0.05595
1548,0.05444
1549,0.05255
1550,0.0521
1551,0.05017
1552,0.04875
1553,0.04565
1554,0.04388
1555,0.0423
1556,0.04085
1557,0.03929
1558,0.03767
1559,0.03645
1560,0.03345
1561,0.0319
1562,0.02911
1563,0.028
1564,0.026023
1565,0.02448
1566,0.022682
1567,0.021111
1568,0.019428
1569,0.018146
1570,0.017288
1571,0.016542
1572,0.015405
1573,0.014719
1574,0.013697
1575,0.012817
1576,0.01168
1577,0.011224
1578,0.01026
1579,0.009538
1580,0.008483
