1470,0.0408
1471,0.03824
1472,0.03981
1473,0.04048
1474,0.04124
1475,0.04181
1476,0.04315
1477,0.04391
1478,0.04642
1479,0.04825
1480,0.0508
1481,0.05326
1482,0.05584
1483,0.05838
1484,0.06088
1485,0.06342
1486,0.06416
1487,0.06603
1488,0.06748
1489,0.06899
1490,0.07161
1491,0.07402
1492,0.07667
1493,0.07848
1494,0.0809
1495,0.08399
1496,0.08563
1497,0.08925
1498,0.091
1499,0.09269
1500,0.09411
1501,0.09614
1502,0.09842
1503,0.10129
1504,0.10287
1505,0.10457
1506,0.10545
1507,0.10636
1508,0.10898
1509,0.11175
1510,0.11409
1511,0.11739
1512,0.11915
1513,0.12012
1514,0.12232
1515,0.12371
1516,0.12552
1517,0.12464
1518,0.12605
1519,0.12274
1520,0.12463
1521,0.12203
1522,0.12674
1523,0.12576
1524,0.13013
1525,0.12857
1526,0.13323
1527,0.13197
1528,0.13615
1529,0.13833
1530,0.14034
1531,0.14179
1532,0.13977
1533,0.13983
1534,0.13474
1535,0.13618
1536,0.13159
1537,0.13368
1538,0.12952
1539,0.12951
1540,0.12349
1541,0.1234
1542,0.1201
1543,0.12115
1544,0.11887
1545,0.11815
1546,0.11717
1547,0.1133
1548,0.11229
1549,0.10785
1550,0.10715
1551,0.10283
1552,0.10053
1553,0.09582
1554,0.09224
1555,0.08748
1556,0.08357
1557,0.08024
1558,0.07674
1559,0.07422
1560,0.06905
1561,0.06535
1562,0.06059
1563,0.05697
1564,0.05308
1565,0.05043
1566,0.04732
1567,0.04316
1568,0.04019
1569,0.0368
1570,0.03503
1571,0.03291
1572,0.03095
1573,0.02845
1574,0.026475
1575,0.024919
1576,0.02283
1577,0.021744
1578,0.019595
1579,0.01846
1580,0.01695
