1470,0.02972
1471,0.027489
1472,0.028178
1473,0.029069
1474,0.02998
1475,0.03139
1476,0.0329
1477,0.03396
1478,0.03564
1479,0.03657
1480,0.03801
1481,0.03918
1482,0.04177
1483,0.04272
1484,0.04426
1485,0.04543
1486,0.04616
1487,0.04752
1488,0.04918
1489,0.05094
1490,0.05224
1491,0.05418
1492,0.05532
1493,0.05743
1494,0.05979
1495,0.06317
1496,0.06477
1497,0.06661
1498,0.06677
1499,0.06731
1500,0.06671
1501,0.06834
1502,0.06917
1503,0.0701
1504,0.07043
1505,0.072
1506,0.07296
1507,0.07499
1508,0.07883
1509,0.0812
1510,0.08385
1511,0.08552
1512,0.08648
1513,0.08696
1514,0.08855
1515,0.09051
1516,0.09208
1517,0.09196
1518,0.09187
1519,0.09179
1520,0.0911
1521,0.0938
1522,0.09594
1523,0.09792
1524,0.09869
1525,0.09946
1526,0.10045
1527,0.10115
1528,0.1033
1529,0.10518
1530,0.10664
1531,0.10488
1532,0.1038
1533,0.10135
1534,0.1006
1535,0.10056
1536,0.09988
1537,0.09802
1538,0.09749
1539,0.09658
1540,0.09529
1541,0.0952
1542,0.09531
1543,0.09609
1544,0.09574
1545,0.09323
1546,0.09002
1547,0.08725
1548,0.08514
1549,0.08303
1550,0.08122
1551,0.07826
1552,0.0748
1553,0.07061
1554,0.06777
1555,0.06475
1556,0.0624
1557,0.06072
1558,0.0581
1559,0.0551
1560,0.05188
1561,0.04918
1562,0.04616
1563,0.04335
1564,0.0411
1565,0.0381
1566,0.03589
1567,0.03241
1568,0.03016
1569,0.02708
1570,0.026833
1571,0.024883
1572,0.023832
1573,0.02192
1574,0.0209
1575,0.019303
1576,0.018025
1577,0.016935
1578,0.015851
1579,0.014927
1580,0.013371
