1510,0.10447
1511,0.10323
1512,0.10831
1513,0.11168
1514,0.11535
1515,0.11523
1516,0.10902
1517,0.11348
1518,0.11032
1519,0.10501
1520,0.10377
1521,0.10451
1522,0.10182
1523,0.10231
1524,0.10504
1525,0.10724
1526,0.10968
1527,0.10436
1528,0.099923
1529,0.10096
1530,0.10095
1531,0.096296
1532,0.096265
1533,0.10241
1534,0.1018
1535,0.098995
1536,0.10071
1537,0.099925
1538,0.091466
1539,0.091098
1540,0.091454
1541,0.090393
1542,0.0893
1543,0.093132
1544,0.095556
1545,0.091319
1546,0.089768
1547,0.091357
1548,0.086249
1549,0.084581
1550,0.087686
1551,0.091587
1552,0.090534
1553,0.090637
1554,0.087707
1555,0.091124
1556,0.088058
1557,0.090035
1558,0.089145
1559,0.082765
1560,0.080803
1561,0.08205
1562,0.080507
1563,0.078533
1564,0.080122
1565,0.076267
1566,0.075276
1567,0.073998
1568,0.074395
1569,0.07269
1570,0.074483
1571,0.076647
1572,0.075768
1573,0.073286
1574,0.073796
1575,0.074378
1576,0.073974
1577,0.075925
1578,0.071477
1579,0.072874
1580,0.074436
1581,0.071849
1582,0.068074
1583,0.069213
1584,0.07124
1585,0.069693
1586,0.070045
1587,0.071007
1588,0.068645
1589,0.067839
1590,0.074513
1591,0.071435
1592,0.069458
1593,0.071932
1594,0.071903
1595,0.069745
1596,0.070926
1597,0.066779
1598,0.066466
1599,0.071206
1600,0.069135
